Tick	Model	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Layer9	Layer10	Layer11	Layer12	Layer13	Layer14	Layer15	Layer16	Layer17	Layer18	Layer19	Layer20
286	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
287	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
288	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
289	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
290	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
291	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
292	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
293	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
294	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
295	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
296	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
297	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
298	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
299	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
300	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
301	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
302	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
303	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
304	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
305	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
306	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
307	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
308	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
309	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
310	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
311	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
312	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
313	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
314	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
315	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
316	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
317	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
318	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
319	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
320	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
321	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
322	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
323	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
324	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
325	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
326	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
327	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
328	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
329	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
330	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
331	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
332	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
333	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
334	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
335	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
336	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
337	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
338	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
339	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
